"species","dd long","dd lat","season","sex","group"
"Prionace glauca",18.2,41.3,"AutWin","M","M_AutWin"
"Prionace glauca",18.275,41.2,"AutWin","M","M_AutWin"
"Prionace glauca",18.3,41.15,"AutWin","M","M_AutWin"
"Prionace glauca",18.3,41.15,"AutWin","M","M_AutWin"
"Prionace glauca",18.3,41.15,"AutWin","M","M_AutWin"
"Prionace glauca",18.3,41.15,"AutWin","M","M_AutWin"
"Prionace glauca",18.3,41.15,"AutWin","M","M_AutWin"
"Prionace glauca",18.3,41.1,"AutWin","M","M_AutWin"
"Prionace glauca",18.325,41.025,"AutWin","M","M_AutWin"
"Prionace glauca",18.325,41.025,"AutWin","M","M_AutWin"
"Prionace glauca",18.325,41.025,"AutWin","M","M_AutWin"
"Prionace glauca",18.325,41,"AutWin","M","M_AutWin"
"Prionace glauca",18.35,41,"AutWin","M","M_AutWin"
"Prionace glauca",18.35,40.95,"AutWin","M","M_AutWin"
"Prionace glauca",18.4,40.875,"AutWin","M","M_AutWin"
"Prionace glauca",18.475,40.8,"AutWin","M","M_AutWin"
"Prionace glauca",18.475,40.8,"AutWin","M","M_AutWin"
"Prionace glauca",18.475,40.8,"AutWin","M","M_AutWin"
"Prionace glauca",18.55,40.725,"AutWin","M","M_AutWin"
"Prionace glauca",18.55,40.725,"AutWin","M","M_AutWin"
"Prionace glauca",18.6,40.7,"AutWin","M","M_AutWin"
"Prionace glauca",18.65,40.625,"AutWin","M","M_AutWin"
"Prionace glauca",18.825,40.6,"AutWin","M","M_AutWin"
"Prionace glauca",18.85,40.6,"AutWin","M","M_AutWin"
"Prionace glauca",18.85,40.6,"AutWin","M","M_AutWin"
"Prionace glauca",18.85,40.575,"AutWin","M","M_AutWin"
"Prionace glauca",18.85,40.575,"AutWin","M","M_AutWin"
"Prionace glauca",18.85,40.525,"AutWin","M","M_AutWin"
"Prionace glauca",18.85,40.375,"AutWin","M","M_AutWin"
"Prionace glauca",18.875,40.25,"AutWin","M","M_AutWin"
"Prionace glauca",18.875,40.25,"AutWin","M","M_AutWin"
"Prionace glauca",18.875,40.25,"AutWin","M","M_AutWin"
"Prionace glauca",18.85,40.2,"AutWin","M","M_AutWin"
"Prionace glauca",18.85,40.2,"AutWin","M","M_AutWin"
"Prionace glauca",18.825,40.125,"AutWin","M","M_AutWin"
"Prionace glauca",18.7,39.925,"AutWin","M","M_AutWin"
"Prionace glauca",18.675,39.875,"AutWin","M","M_AutWin"
"Prionace glauca",18.65,39.825,"AutWin","M","M_AutWin"
"Prionace glauca",18.65,39.825,"AutWin","M","M_AutWin"
"Prionace glauca",18.625,39.825,"AutWin","M","M_AutWin"
"Prionace glauca",18.625,39.85,"AutWin","M","M_AutWin"
"Prionace glauca",18.625,39.85,"AutWin","M","M_AutWin"
"Prionace glauca",18.625,39.825,"AutWin","M","M_AutWin"
"Prionace glauca",18.425,39.625,"AutWin","M","M_AutWin"
"Prionace glauca",18.375,39.6,"AutWin","M","M_AutWin"
"Prionace glauca",18.375,39.6,"AutWin","M","M_AutWin"
"Prionace glauca",18.3,39.575,"AutWin","M","M_AutWin"
"Prionace glauca",18.275,39.575,"AutWin","M","M_AutWin"
"Prionace glauca",18.275,39.575,"AutWin","M","M_AutWin"
"Prionace glauca",18.175,39.55,"AutWin","M","M_AutWin"
"Prionace glauca",18.05,39.4,"AutWin","M","M_AutWin"
"Prionace glauca",18.025,39.4,"AutWin","M","M_AutWin"
"Prionace glauca",18.025,39.4,"AutWin","M","M_AutWin"
"Prionace glauca",17.95,39.4,"AutWin","M","M_AutWin"
"Prionace glauca",17.95,39.4,"AutWin","M","M_AutWin"
"Prionace glauca",17.875,39.4,"AutWin","M","M_AutWin"
"Prionace glauca",17.725,39.375,"AutWin","M","M_AutWin"
"Prionace glauca",17.625,39.35,"AutWin","M","M_AutWin"
"Prionace glauca",17.6,39.35,"AutWin","M","M_AutWin"
"Prionace glauca",17.6,39.35,"AutWin","M","M_AutWin"
"Prionace glauca",17.575,39.35,"AutWin","M","M_AutWin"
"Prionace glauca",17.575,39.35,"AutWin","M","M_AutWin"
"Prionace glauca",17.55,39.325,"AutWin","M","M_AutWin"
"Prionace glauca",17.5,39.3,"AutWin","M","M_AutWin"
"Prionace glauca",17.425,39.225,"AutWin","M","M_AutWin"
