"species","dd long","dd lat","season","sex","group"
"Prionace glauca",17.55,41.7,"AutWin","F","F_AutWin"
"Prionace glauca",17.55,41.7,"AutWin","F","F_AutWin"
"Prionace glauca",17.55,41.7,"AutWin","F","F_AutWin"
"Prionace glauca",17.575,41.7,"AutWin","F","F_AutWin"
"Prionace glauca",17.6,41.7,"AutWin","F","F_AutWin"
"Prionace glauca",17.6,41.7,"AutWin","F","F_AutWin"
"Prionace glauca",17.625,41.725,"AutWin","F","F_AutWin"
"Prionace glauca",17.625,41.725,"AutWin","F","F_AutWin"
"Prionace glauca",17.625,41.725,"AutWin","F","F_AutWin"
"Prionace glauca",17.625,41.725,"AutWin","F","F_AutWin"
"Prionace glauca",17.625,41.7,"AutWin","F","F_AutWin"
"Prionace glauca",17.65,41.7,"AutWin","F","F_AutWin"
"Prionace glauca",17.65,41.7,"AutWin","F","F_AutWin"
"Prionace glauca",17.675,41.725,"AutWin","F","F_AutWin"
"Prionace glauca",17.675,41.725,"AutWin","F","F_AutWin"
"Prionace glauca",17.7,41.725,"AutWin","F","F_AutWin"
"Prionace glauca",17.7,41.725,"AutWin","F","F_AutWin"
"Prionace glauca",17.7,41.725,"AutWin","F","F_AutWin"
"Prionace glauca",17.7,41.725,"AutWin","F","F_AutWin"
"Prionace glauca",17.725,41.7,"AutWin","F","F_AutWin"
"Prionace glauca",17.75,41.7,"AutWin","F","F_AutWin"
"Prionace glauca",17.8,41.7,"AutWin","F","F_AutWin"
"Prionace glauca",17.8,41.7,"AutWin","F","F_AutWin"
"Prionace glauca",17.8,41.7,"AutWin","F","F_AutWin"
"Prionace glauca",17.8,41.7,"AutWin","F","F_AutWin"
"Prionace glauca",17.8,41.7,"AutWin","F","F_AutWin"
"Prionace glauca",17.825,41.7,"AutWin","F","F_AutWin"
"Prionace glauca",17.875,41.7,"AutWin","F","F_AutWin"
"Prionace glauca",17.925,41.7,"AutWin","F","F_AutWin"
"Prionace glauca",17.95,41.7,"AutWin","F","F_AutWin"
"Prionace glauca",17.95,41.7,"AutWin","F","F_AutWin"
"Prionace glauca",17.95,41.7,"AutWin","F","F_AutWin"
"Prionace glauca",17.95,41.7,"AutWin","F","F_AutWin"
"Prionace glauca",18.075,41.675,"AutWin","F","F_AutWin"
"Prionace glauca",18.2,41.675,"AutWin","F","F_AutWin"
"Prionace glauca",18.35,41.65,"AutWin","F","F_AutWin"
"Prionace glauca",18.35,41.65,"AutWin","F","F_AutWin"
"Prionace glauca",18.425,41.65,"AutWin","F","F_AutWin"
"Prionace glauca",18.475,41.625,"AutWin","F","F_AutWin"
"Prionace glauca",18.475,41.625,"AutWin","F","F_AutWin"
"Prionace glauca",18.5,41.625,"AutWin","F","F_AutWin"
"Prionace glauca",18.525,41.625,"AutWin","F","F_AutWin"
"Prionace glauca",18.55,41.6,"AutWin","F","F_AutWin"
"Prionace glauca",18.55,41.6,"AutWin","F","F_AutWin"
"Prionace glauca",18.55,41.6,"AutWin","F","F_AutWin"
"Prionace glauca",18.55,41.6,"AutWin","F","F_AutWin"
"Prionace glauca",18.4,41.65,"AutWin","F","F_AutWin"
"Prionace glauca",18.35,41.65,"AutWin","F","F_AutWin"
"Prionace glauca",18.3,41.65,"AutWin","F","F_AutWin"
"Prionace glauca",18.225,41.65,"AutWin","F","F_AutWin"
"Prionace glauca",18.225,41.65,"AutWin","F","F_AutWin"
"Prionace glauca",18.15,41.675,"AutWin","F","F_AutWin"
"Prionace glauca",18.125,41.65,"AutWin","F","F_AutWin"
"Prionace glauca",18.075,41.65,"AutWin","F","F_AutWin"
"Prionace glauca",18.05,41.65,"AutWin","F","F_AutWin"
"Prionace glauca",18.025,41.625,"AutWin","F","F_AutWin"
"Prionace glauca",18.025,41.625,"AutWin","F","F_AutWin"
"Prionace glauca",18.025,41.625,"AutWin","F","F_AutWin"
"Prionace glauca",18.025,41.625,"AutWin","F","F_AutWin"
