"species","dd long","dd lat","season","maturity","group"
"Prionace glauca",-2.864,35.40157,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",-2.764,35.59481,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",-3.441,35.61603,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",-3.852,35.62995,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",-3.827,35.73833,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",-3.914,35.78944,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",-3.973,35.7431,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",-4.314,35.67089,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",-4.283,35.54829,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",-4.204,35.45352,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",-4.621,35.57198,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",-4.641,35.5279,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",-4.699,35.6599,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",-4.126,36.08422,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",-4.417,36.11892,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",-4.153,36.19483,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",-3.559,36.2976,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",-3.764,36.39294,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",-4.294,36.37611,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",-4.353,36.43191,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",-4.48,36.44159,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",-4.152,36.55841,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",-4.049,36.5263,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",-3.959,36.52742,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",-3.908,36.56879,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",-3.753,36.5921,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",-3.691,36.56656,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",-3.491,36.43052,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",-2.127,36.26299,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",5.36,39.207,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",3.129,39.165,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",2.584,39.367,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",2.207,38.857,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",1.38,38.493,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",1.376,38.447,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",-0.887,37.447,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",-1.547,36.815,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",-1.423,36.376,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",-0.615,35.797,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",-0.774,35.802,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",-2.771,35.626,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",-3.332,35.573,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",-4.01,35.544,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",-3.798,35.544,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",-3.76,35.861,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",-3.675,35.999,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",-3.984,36.243,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",-4.325,36.606,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",-5.144,36.117,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",3.175433,42.79167,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",3.175433,42.79167,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",3.913783,43.143225,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",6.152617,42.87177,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",6.152617,42.87177,"AutWin","Juvenile","Juvenile_AutWin"
"Prionace glauca",3.375633,43.06387,"AutWin","Juvenile","Juvenile_AutWin"
