"species","dd long","dd lat","season","maturity","group"
"Prionace glauca",17.65,41.8,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.675,41.75,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.7,41.725,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.7,41.725,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.7,41.725,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.7,41.7,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.7,41.7,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.725,41.675,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.775,41.65,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.8,41.625,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.8,41.625,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.8,41.625,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.825,41.625,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.825,41.625,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.85,41.625,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.85,41.625,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.85,41.625,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.875,41.625,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.875,41.625,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.875,41.625,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.925,41.625,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.95,41.6,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.95,41.6,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",17.95,41.6,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18,41.6,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18,41.6,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.05,41.6,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.1,41.575,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.125,41.575,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.125,41.575,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.15,41.575,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.15,41.575,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.15,41.575,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.15,41.55,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.175,41.425,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.175,41.375,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.175,41.375,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.175,41.375,"AutWin","Adult","Adult_AutWin"
"Prionace glauca",18.175,41.375,"AutWin","Adult","Adult_AutWin"
