"species","dd long","dd lat","season"
"Prionace glauca",3.20916666666667,42.6019444444444,"Aut"
"Prionace glauca",5.65722222222222,43.0122222222239,"Aut"
"Prionace glauca",4.97972222222222,43.0955555555556,"Aut"
"Prionace glauca",4.33722222222222,43.3063888888889,"Aut"
"Prionace glauca",5.80555555555556,43.0050000000017,"Aut"
"Prionace glauca",3.84055555555556,43.3319444444444,"Aut"
"Prionace glauca",3.82277777777778,43.3488888888889,"Aut"
"Prionace glauca",4.55555555555556,43.1491666666667,"Aut"
"Prionace glauca",6.13444444444445,42.7575,"Aut"
"Prionace glauca",3.98111111111111,42.9355555555556,"Aut"
"Prionace glauca",5.34361111111111,43.2677777777778,"Aut"
"Prionace glauca",3.99777777777778,42.9441666666667,"Aut"
"Prionace glauca",3.12388888888889,42.6422222222222,"Aut"
"Prionace glauca",5.8675,42.9455555555556,"Aut"
"Prionace glauca",6.08805555555556,42.8188888888889,"Aut"
"Prionace glauca",4.75166666666667,43.0544444444444,"Aut"
"Prionace glauca",3.33694444444444,42.7552777777778,"Aut"
"Prionace glauca",3.48083333333333,43.2641666666667,"Aut"
"Prionace glauca",4.88194444444444,43.29,"Aut"
"Prionace glauca",6.09027777777778,42.8219444444444,"Aut"
"Prionace glauca",3.78,43.2186111111111,"Aut"
"Prionace glauca",3.39611111111111,42.5855555555556,"Aut"
"Prionace glauca",3.46805555555556,43.2838888888889,"Aut"
"Prionace glauca",4.00500000000167,43.3836111111111,"Aut"
"Prionace glauca",5.97305555555556,42.8447222222222,"Aut"
"Prionace glauca",5.92638888888889,42.8297222222222,"Aut"
"Prionace glauca",3.86166666666667,43.3544444444444,"Aut"
"Prionace glauca",5.93194444444444,42.7897222222222,"Aut"
"Prionace glauca",5.96833333333333,42.7558333333333,"Aut"
"Prionace glauca",4.11722222222222,43.15,"Aut"
"Prionace glauca",6.09916666666667,42.7563888888889,"Aut"
"Prionace glauca",3.87527777777778,43.3480555555556,"Aut"
"Prionace glauca",4.11527777777778,43.3497222222222,"Aut"
"Prionace glauca",3.92166666666667,42.2333333333334,"Aut"
"Prionace glauca",4.17138888888889,43.3113888888889,"Aut"
"Prionace glauca",4.17472222222222,43.3561111111111,"Aut"
"Prionace glauca",4.05861111111111,43.3141666666667,"Aut"
"Prionace glauca",5.25000000000003,43.0000000000017,"Aut"
"Prionace glauca",3.97388888888889,43.2038888888889,"Aut"
"Prionace glauca",3.91083333333333,43.2166666666667,"Aut"
"Prionace glauca",3.175433,42.79167,"Aut"
"Prionace glauca",3.175433,42.79167,"Aut"
"Prionace glauca",6.152617,42.87177,"Aut"
"Prionace glauca",6.152617,42.87177,"Aut"
"Prionace glauca",6.152617,42.87177,"Aut"
"Prionace glauca",3.375633,43.06387,"Aut"
"Prionace glauca",3.375633,43.06387,"Aut"
"Prionace glauca",3.375633,43.06387,"Aut"
"Prionace glauca",17.11,41.8926666666667,"Aut"
"Prionace glauca",17.104,41.8541666666667,"Aut"
"Prionace glauca",17.1225,41.802,"Aut"
"Prionace glauca",17.155,41.755,"Aut"
"Prionace glauca",17.2102666666667,41.6875166666667,"Aut"
"Prionace glauca",17.279,41.6236666666667,"Aut"
"Prionace glauca",17.3678333333333,41.5141666666667,"Aut"
"Prionace glauca",17.4347166666667,41.4297333333333,"Aut"
"Prionace glauca",17.4817333333333,41.3585666666667,"Aut"
"Prionace glauca",17.2484166666667,41.9206833333333,"Aut"
"Prionace glauca",17.2555833333333,41.8970833333333,"Aut"
"Prionace glauca",17.2547,41.8826666666667,"Aut"
"Prionace glauca",17.28625,41.8428833333333,"Aut"
"Prionace glauca",17.3828333333333,41.6345833333333,"Aut"
"Prionace glauca",17.4439666666667,41.56655,"Aut"
"Prionace glauca",17.5637333333333,41.2966833333333,"Aut"
"Prionace glauca",17.5791333333333,41.2732833333333,"Aut"
"Prionace glauca",17.3993833333333,41.4129,"Aut"
"Prionace glauca",17.4574666666667,41.4925166666667,"Aut"
"Prionace glauca",17.4782166666667,41.4184166666667,"Aut"
"Prionace glauca",16.7278333333333,41.5772333333333,"Aut"
"Prionace glauca",18.0693333333333,41.1133666666667,"Aut"
"Prionace glauca",17.4604,41.3739833333333,"Aut"
"Prionace glauca",17.5690666666667,41.2845333333333,"Aut"
"Prionace glauca",17.8841166666667,41.0734,"Aut"
"Prionace glauca",16.8416833333333,42.1548,"Aut"
"Prionace glauca",16.8641166666667,42.0099833333333,"Aut"
"Prionace glauca",16.9574666666667,41.7845833333333,"Aut"
"Prionace glauca",18.08295,40.86285,"Aut"
"Prionace glauca",17.98385,40.8858833333333,"Aut"
"Prionace glauca",18.0806166666667,41.1345833333333,"Aut"
"Prionace glauca",18.042,41.1415333333333,"Aut"
