"species","dd long","dd lat","season"
"Prionace glauca",11.333,41.95029,"Sum"
"Prionace glauca",11.224,41.96048,"Sum"
"Prionace glauca",11.18,41.89109,"Sum"
"Prionace glauca",11.155,41.7846,"Sum"
"Prionace glauca",11.168,41.77096,"Sum"
"Prionace glauca",11,41.76626,"Sum"
"Prionace glauca",10.926,41.7075,"Sum"
"Prionace glauca",11.004,41.66319,"Sum"
"Prionace glauca",11.295,41.69539,"Sum"
"Prionace glauca",11.296,41.6243,"Sum"
"Prionace glauca",11.46,41.6223,"Sum"
"Prionace glauca",11.475,41.66462,"Sum"
"Prionace glauca",11.376,41.7073,"Sum"
"Prionace glauca",10.899,41.9807,"Sum"
"Prionace glauca",10.744,41.90222,"Sum"
"Prionace glauca",10.72,41.92085,"Sum"
"Prionace glauca",10.669,41.92085,"Sum"
"Prionace glauca",10.62,41.94442,"Sum"
"Prionace glauca",10.693,42.0255,"Sum"
"Prionace glauca",10.648,42.0821,"Sum"
"Prionace glauca",10.627,42.06147,"Sum"
"Prionace glauca",10.782,42.12327,"Sum"
"Prionace glauca",10.9,42.1073,"Sum"
"Prionace glauca",10.937,42.14112,"Sum"
"Prionace glauca",11.052,42.15696,"Sum"
"Prionace glauca",10.622,42.12755,"Sum"
"Prionace glauca",11.34,41.52534,"Sum"
"Prionace glauca",11.549,41.40694,"Sum"
"Prionace glauca",11.223,41.36125,"Sum"
"Prionace glauca",11.158,41.31182,"Sum"
"Prionace glauca",10.789,41.26029,"Sum"
"Prionace glauca",10.749,41.3248,"Sum"
"Prionace glauca",10.523,41.06554,"Sum"
"Prionace glauca",10.386,40.99966,"Sum"
"Prionace glauca",9.948,40.77214,"Sum"
"Prionace glauca",10.023,40.84947,"Sum"
"Prionace glauca",9.935,40.9019,"Sum"
"Prionace glauca",10,40.98553,"Sum"
"Prionace glauca",10.024,41.01268,"Sum"
"Prionace glauca",10.064,41.05293,"Sum"
"Prionace glauca",9.945,41.09516,"Sum"
"Prionace glauca",10.11,41.11175,"Sum"
"Prionace glauca",10.181,41.16637,"Sum"
"Prionace glauca",10.039,41.20063,"Sum"
"Prionace glauca",9.844,41.27604,"Sum"
"Prionace glauca",9.977,41.31846,"Sum"
"Prionace glauca",10.079,41.2832,"Sum"
"Prionace glauca",10.133,41.35888,"Sum"
"Prionace glauca",9.88,41.44402,"Sum"
"Prionace glauca",9.793,41.43771,"Sum"
"Prionace glauca",9.786,41.48071,"Sum"
"Prionace glauca",9.739,41.43067,"Sum"
"Prionace glauca",9.504,41.44027,"Sum"
"Prionace glauca",9.742,41.55593,"Sum"
"Prionace glauca",9.754,41.60931,"Sum"
"Prionace glauca",9.999,41.64542,"Sum"
"Prionace glauca",10.238,41.53391,"Sum"
"Prionace glauca",10.565,41.39576,"Sum"
"Prionace glauca",10.406,41.71957,"Sum"
"Prionace glauca",10.334,41.80002,"Sum"
"Prionace glauca",9.864,41.88564,"Sum"
"Prionace glauca",9.893,41.92983,"Sum"
"Prionace glauca",10.304,42.00938,"Sum"
"Prionace glauca",10.294,42.07858,"Sum"
"Prionace glauca",9.859,42.26731,"Sum"
"Prionace glauca",10.236,42.47853,"Sum"
"Prionace glauca",9.61,43.69558,"Sum"
"Prionace glauca",5.637,42.9393,"Sum"
"Prionace glauca",5.381,42.78041,"Sum"
"Prionace glauca",1.056,37.41816,"Sum"
"Prionace glauca",1.132,38.27528,"Sum"
"Prionace glauca",0.942,38.26428,"Sum"
"Prionace glauca",0.784,38.27985,"Sum"
"Prionace glauca",0.938,38.46309,"Sum"
"Prionace glauca",0.875,38.54991,"Sum"
"Prionace glauca",0.845,38.62436,"Sum"
"Prionace glauca",0.57,37.73344,"Sum"
"Prionace glauca",0.251,38.13654,"Sum"
"Prionace glauca",0.68,38.08373,"Sum"
"Prionace glauca",0.665,37.97034,"Sum"
"Prionace glauca",10.211,41.861,"Sum"
"Prionace glauca",9.83,41.958,"Sum"
"Prionace glauca",9.798,42.01,"Sum"
"Prionace glauca",9.814,42.285,"Sum"
"Prionace glauca",9.874,42.431,"Sum"
"Prionace glauca",10.908,42.147,"Sum"
"Prionace glauca",11.116,42.07,"Sum"
"Prionace glauca",11.094,42.023,"Sum"
