"fc";"rm";"tune.args";"auc.train";"cbi.train";"auc.diff.avg";"auc.diff.sd";"auc.val.avg";"auc.val.sd";"cbi.val.avg";"cbi.val.sd";"or.10p.avg";"or.10p.sd";"or.mtp.avg";"or.mtp.sd";"AICc";"delta.AICc";"w.AIC";"ncoef"
"L";1.5;"fc.L_rm.1.5";0.578999681212231;0.465;0.0231393692063266;0.026005931653984;0.561994022312438;0.015579233422947;0.0985;0.724784450716211;0.131215776232056;0.0216883055203362;0.00643776824034335;0.00910437915690834;11076.8980208989;126.884591448237;2.80062919733391e-28;6
"Q";1.5;"fc.Q_rm.1.5";0.587822888961799;0.473;0.0290644165393464;0.0199531357771666;0.556351951121178;0.0109047659799151;-0.0925;0.00777817459305203;0.128949607814119;0.0543515738461985;0.0128940358147107;0.00604342409553398;11041.279916336;91.2664868853644;1.51924825395907e-20;6
"P";1.5;"fc.P_rm.1.5";0.579507414724272;0.766;0.0280915451691001;0.0324671410744722;0.562730344765412;0.0155370500002419;0.402;0.0410121933088197;0.122548838241823;0.0209165262527248;0.00643776824034335;0.00910437915690834;11065.7269889654;115.713559514761;7.46473466150912e-26;7
"H";1.5;"fc.H_rm.1.5";0.627200857236599;0.985;0.0662830949165921;0.0268055735857156;0.578047258544868;0.00765164924362706;0.3615;0.0742462120245875;0.174106482166642;0.0572555568531434;0.0150399585614918;0.00907821714783676;11014.4217072667;64.4082778161337;1.03232095271916e-14;63
"LQ";1.5;"fc.LQ_rm.1.5";0.59424646250288;0.87;0.0257847991594669;0.0146899806917833;0.571902502484938;0.0167465551645881;0.3885;0.323147799002252;0.169833136007104;0.0390206365302551;0;0;10998.6570330505;48.6436035998486;2.73571122717273e-11;8
"LP";1.5;"fc.LP_rm.1.5";0.580032600121465;0.661;0.02997670273829;0.0379984816225293;0.562004163663123;0.0200929953065754;0.2865;0.690843325219257;0.116148068669528;0.012518521340749;0.00643776824034335;0.00910437915690834;11066.3382069453;116.324777494656;5.49908049796117e-26;7
"QP";1.5;"fc.QP_rm.1.5";0.600381498209437;0.985;0.027469344593403;0.0108096431509323;0.577391556152201;0.0115204346372309;0.368;0.302641702347842;0.159085022939174;0.0360120054870239;0.00214592274678112;0.00303479305230278;10997.4225392835;47.4091098329282;5.07150862253241e-11;10
"QH";1.5;"fc.QH_rm.1.5";0.627333491563759;0.989;0.063474269381038;0.032023317133902;0.581061836042747;0.0006712610198248;0.305;0.0989949493661167;0.174115731833654;0.051172889744002;0.0150214592274678;0.0212435513661195;10976.9090564217;26.8956269711234;1.44405380081445e-06;57
"LQP";1.5;"fc.LQP_rm.1.5";0.600711687876524;0.985;0.0274549199400613;0.0111005160523648;0.577278426661641;0.0117535230304346;0.359;0.301227488785469;0.16986088500814;0.0207726352028311;0.00214592274678112;0.00303479305230278;11000.818231446;50.804801995404;9.28478783068158e-12;13
"LQH";1.5;"fc.LQH_rm.1.5";0.627281717637806;0.991;0.061425814819225;0.0264358911921982;0.58086394228676;0.00390338682616512;0.3065;0.0728319984622144;0.16981463667308;0.0511859707485378;0.0150214592274678;0.0212435513661195;10986.0172596352;36.0038301845525;1.51971509111301e-08;58
"L";2;"fc.L_rm.2";0.575895921610786;0.047;0.0230098212948719;0.0269793735689867;0.561209769723577;0.015186264781927;0.1575;0.750240294838927;0.129069853485275;0.024723098572639;0.00643776824034335;0.00910437915690834;11056.8451347376;106.831705287032;6.33409416055428e-24;6
