"species","dd long","dd lat","maturity"
"Prionace glauca",13.658,38.1332,"Juvenile"
"Prionace glauca",13.79,38.23199,"Juvenile"
"Prionace glauca",13.755,38.24279,"Juvenile"
"Prionace glauca",13.728,38.38147,"Juvenile"
"Prionace glauca",15.422,39.04146,"Juvenile"
"Prionace glauca",15.554,39.19421,"Juvenile"
"Prionace glauca",15.594,39.60692,"Juvenile"
"Prionace glauca",14.945,40.17635,"Juvenile"
"Prionace glauca",14.811,40.01014,"Juvenile"
"Prionace glauca",13.914,40.51982,"Juvenile"
"Prionace glauca",14.019,39.94397,"Juvenile"
"Prionace glauca",13.801,40.34656,"Juvenile"
"Prionace glauca",10.982,37.65659,"Juvenile"
"Prionace glauca",11.241,38.06556,"Juvenile"
"Prionace glauca",12.409,38.51033,"Juvenile"
"Prionace glauca",13.43,40.44118,"Juvenile"
"Prionace glauca",13.587,40.44583,"Juvenile"
"Prionace glauca",13.411,40.31286,"Juvenile"
"Prionace glauca",13.404,40.31812,"Juvenile"
"Prionace glauca",13.422,40.58317,"Juvenile"
"Prionace glauca",13.267,40.53718,"Juvenile"
"Prionace glauca",13.234,40.52617,"Juvenile"
"Prionace glauca",13.167,40.67864,"Juvenile"
"Prionace glauca",13.169,40.69229,"Juvenile"
"Prionace glauca",13.091,40.67176,"Juvenile"
"Prionace glauca",13.011,40.67016,"Juvenile"
"Prionace glauca",13.001,40.75876,"Juvenile"
"Prionace glauca",12.892,40.66281,"Juvenile"
"Prionace glauca",12.748,40.69927,"Juvenile"
"Prionace glauca",12.73,40.67407,"Juvenile"
"Prionace glauca",12.725,40.61302,"Juvenile"
"Prionace glauca",12.744,40.87202,"Juvenile"
"Prionace glauca",12.762,40.98128,"Juvenile"
"Prionace glauca",12.721,40.98278,"Juvenile"
"Prionace glauca",12.683,40.96191,"Juvenile"
"Prionace glauca",12.64,40.93886,"Juvenile"
"Prionace glauca",12.731,41.05385,"Juvenile"
"Prionace glauca",12.681,41.10008,"Juvenile"
"Prionace glauca",12.72,41.12274,"Juvenile"
"Prionace glauca",12.808,41.11886,"Juvenile"
"Prionace glauca",12.601,41.14678,"Juvenile"
"Prionace glauca",12.501,41.04596,"Juvenile"
"Prionace glauca",13.2,41.20759,"Juvenile"
"Prionace glauca",12.376,41.0091,"Juvenile"
"Prionace glauca",12.523,41.28539,"Juvenile"
"Prionace glauca",12.03,41.35924,"Juvenile"
"Prionace glauca",11.909,41.41596,"Juvenile"
"Prionace glauca",11.861,41.41411,"Juvenile"
"Prionace glauca",11.933,41.53688,"Juvenile"
"Prionace glauca",11.987,41.6481,"Juvenile"
"Prionace glauca",12,41.77164,"Juvenile"
"Prionace glauca",11.808,41.87914,"Juvenile"
"Prionace glauca",11.698,41.73822,"Juvenile"
"Prionace glauca",11.659,41.86734,"Juvenile"
"Prionace glauca",11.515,41.79965,"Juvenile"
"Prionace glauca",11.488,41.96173,"Juvenile"
"Prionace glauca",11.333,41.95029,"Juvenile"
"Prionace glauca",11.332,41.99741,"Juvenile"
"Prionace glauca",11.296,41.98813,"Juvenile"
"Prionace glauca",11.311,41.97389,"Juvenile"
"Prionace glauca",11.333,41.95029,"Juvenile"
"Prionace glauca",11.273,42.00205,"Juvenile"
"Prionace glauca",11.224,41.96048,"Juvenile"
"Prionace glauca",11.18,41.89109,"Juvenile"
"Prionace glauca",11.155,41.7846,"Juvenile"
"Prionace glauca",11.168,41.77096,"Juvenile"
"Prionace glauca",11,41.76626,"Juvenile"
"Prionace glauca",10.926,41.7075,"Juvenile"
"Prionace glauca",11.004,41.66319,"Juvenile"
"Prionace glauca",11.295,41.69539,"Juvenile"
"Prionace glauca",11.296,41.6243,"Juvenile"
"Prionace glauca",11.46,41.6223,"Juvenile"
"Prionace glauca",11.475,41.66462,"Juvenile"
"Prionace glauca",11.376,41.7073,"Juvenile"
"Prionace glauca",10.97,42.0071,"Juvenile"
"Prionace glauca",10.899,41.9807,"Juvenile"
"Prionace glauca",10.777,41.92544,"Juvenile"
"Prionace glauca",10.744,41.90222,"Juvenile"
"Prionace glauca",10.72,41.92085,"Juvenile"
"Prionace glauca",10.669,41.92085,"Juvenile"
"Prionace glauca",10.62,41.94442,"Juvenile"
"Prionace glauca",10.693,42.0255,"Juvenile"
"Prionace glauca",10.648,42.0821,"Juvenile"
"Prionace glauca",10.627,42.06147,"Juvenile"
"Prionace glauca",10.782,42.12327,"Juvenile"
"Prionace glauca",10.9,42.1073,"Juvenile"
"Prionace glauca",10.937,42.14112,"Juvenile"
"Prionace glauca",10.963,42.17255,"Juvenile"
"Prionace glauca",11.052,42.15696,"Juvenile"
"Prionace glauca",10.622,42.12755,"Juvenile"
"Prionace glauca",11.34,41.52534,"Juvenile"
"Prionace glauca",11.549,41.40694,"Juvenile"
"Prionace glauca",11.223,41.36125,"Juvenile"
"Prionace glauca",11.158,41.31182,"Juvenile"
"Prionace glauca",NA,41.27754,"Juvenile"
"Prionace glauca",11.374,41.19273,"Juvenile"
"Prionace glauca",11.183,41.18933,"Juvenile"
"Prionace glauca",11.175,41.11861,"Juvenile"
"Prionace glauca",11.215,41.09315,"Juvenile"
"Prionace glauca",11.287,41.0336,"Juvenile"
"Prionace glauca",11.007,40.8913,"Juvenile"
"Prionace glauca",11.007,40.99654,"Juvenile"
"Prionace glauca",10.888,41.1305,"Juvenile"
"Prionace glauca",10.784,41.11557,"Juvenile"
"Prionace glauca",10.789,41.26029,"Juvenile"
"Prionace glauca",10.749,41.3248,"Juvenile"
"Prionace glauca",10.523,41.06554,"Juvenile"
"Prionace glauca",10.609,41.08651,"Juvenile"
"Prionace glauca",10.694,41.01684,"Juvenile"
"Prionace glauca",10.706,40.98431,"Juvenile"
"Prionace glauca",10.552,40.90205,"Juvenile"
"Prionace glauca",10.457,40.84829,"Juvenile"
"Prionace glauca",10.359,40.91633,"Juvenile"
"Prionace glauca",10.386,40.99966,"Juvenile"
"Prionace glauca",10.189,40.94155,"Juvenile"
"Prionace glauca",9.948,40.77214,"Juvenile"
"Prionace glauca",10.023,40.84947,"Juvenile"
"Prionace glauca",9.935,40.9019,"Juvenile"
"Prionace glauca",10,40.98553,"Juvenile"
"Prionace glauca",10.024,41.01268,"Juvenile"
"Prionace glauca",10.064,41.05293,"Juvenile"
"Prionace glauca",9.945,41.09516,"Juvenile"
"Prionace glauca",10.11,41.11175,"Juvenile"
"Prionace glauca",10.116,41.15008,"Juvenile"
"Prionace glauca",10.181,41.16637,"Juvenile"
"Prionace glauca",10.102,41.20159,"Juvenile"
"Prionace glauca",10.039,41.20063,"Juvenile"
"Prionace glauca",9.889,41.16729,"Juvenile"
"Prionace glauca",9.844,41.27604,"Juvenile"
"Prionace glauca",9.977,41.31846,"Juvenile"
"Prionace glauca",10.079,41.2832,"Juvenile"
"Prionace glauca",10.133,41.35888,"Juvenile"
"Prionace glauca",9.88,41.44402,"Juvenile"
"Prionace glauca",9.793,41.43771,"Juvenile"
"Prionace glauca",9.786,41.48071,"Juvenile"
"Prionace glauca",9.739,41.43067,"Juvenile"
"Prionace glauca",9.504,41.44027,"Juvenile"
"Prionace glauca",9.742,41.55593,"Juvenile"
"Prionace glauca",9.754,41.60931,"Juvenile"
"Prionace glauca",9.999,41.64542,"Juvenile"
"Prionace glauca",10.238,41.53391,"Juvenile"
"Prionace glauca",10.565,41.39576,"Juvenile"
"Prionace glauca",10.406,41.71957,"Juvenile"
"Prionace glauca",10.334,41.80002,"Juvenile"
"Prionace glauca",9.864,41.88564,"Juvenile"
"Prionace glauca",9.893,41.92983,"Juvenile"
"Prionace glauca",10.304,42.00938,"Juvenile"
"Prionace glauca",10.294,42.07858,"Juvenile"
"Prionace glauca",9.859,42.26731,"Juvenile"
"Prionace glauca",10.236,42.47853,"Juvenile"
"Prionace glauca",9.61,43.69558,"Juvenile"
"Prionace glauca",5.637,42.9393,"Juvenile"
"Prionace glauca",5.381,42.78041,"Juvenile"
"Prionace glauca",12.254,39.828,"Juvenile"
"Prionace glauca",13.021,39.852,"Juvenile"
"Prionace glauca",12.987,39.875,"Juvenile"
"Prionace glauca",12.813,40.377,"Juvenile"
"Prionace glauca",12.621,40.973,"Juvenile"
"Prionace glauca",10.351,40.777,"Juvenile"
"Prionace glauca",9.665,41.34,"Juvenile"
"Prionace glauca",9.615,41.372,"Juvenile"
"Prionace glauca",10.143,41.744,"Juvenile"
"Prionace glauca",10.211,41.861,"Juvenile"
"Prionace glauca",10.068,41.905,"Juvenile"
"Prionace glauca",10.33,41.918,"Juvenile"
"Prionace glauca",10.182,41.977,"Juvenile"
"Prionace glauca",10.013,41.93,"Juvenile"
"Prionace glauca",10.043,41.955,"Juvenile"
"Prionace glauca",10.03,42.032,"Juvenile"
"Prionace glauca",9.798,41.916,"Juvenile"
"Prionace glauca",9.77,41.951,"Juvenile"
"Prionace glauca",9.83,41.958,"Juvenile"
"Prionace glauca",9.798,42.01,"Juvenile"
"Prionace glauca",9.756,42.061,"Juvenile"
"Prionace glauca",9.871,42.063,"Juvenile"
"Prionace glauca",10.116,42.069,"Juvenile"
"Prionace glauca",10.139,42.088,"Juvenile"
"Prionace glauca",10.174,42.069,"Juvenile"
"Prionace glauca",10.21,42.077,"Juvenile"
"Prionace glauca",10.106,42.138,"Juvenile"
"Prionace glauca",10.11,42.153,"Juvenile"
"Prionace glauca",9.787,42.177,"Juvenile"
"Prionace glauca",9.809,42.188,"Juvenile"
"Prionace glauca",9.724,42.213,"Juvenile"
"Prionace glauca",9.688,42.257,"Juvenile"
"Prionace glauca",9.823,42.262,"Juvenile"
"Prionace glauca",9.776,42.261,"Juvenile"
"Prionace glauca",9.814,42.285,"Juvenile"
"Prionace glauca",9.745,42.292,"Juvenile"
"Prionace glauca",9.805,42.319,"Juvenile"
"Prionace glauca",9.894,42.335,"Juvenile"
"Prionace glauca",9.86,42.356,"Juvenile"
"Prionace glauca",9.779,42.34,"Juvenile"
"Prionace glauca",9.738,42.355,"Juvenile"
"Prionace glauca",9.784,42.394,"Juvenile"
"Prionace glauca",9.742,42.405,"Juvenile"
"Prionace glauca",9.782,42.434,"Juvenile"
"Prionace glauca",9.824,42.414,"Juvenile"
"Prionace glauca",9.874,42.431,"Juvenile"
"Prionace glauca",9.813,42.377,"Juvenile"
"Prionace glauca",9.983,42.34,"Juvenile"
"Prionace glauca",10.081,42.299,"Juvenile"
"Prionace glauca",10.204,42.303,"Juvenile"
"Prionace glauca",10.346,42.43,"Juvenile"
"Prionace glauca",10.476,42.354,"Juvenile"
"Prionace glauca",10.515,42.306,"Juvenile"
"Prionace glauca",10.503,42.262,"Juvenile"
"Prionace glauca",10.507,42.299,"Juvenile"
"Prionace glauca",10.517,42.227,"Juvenile"
"Prionace glauca",10.58,42.229,"Juvenile"
"Prionace glauca",10.724,42.353,"Juvenile"
"Prionace glauca",10.735,42.158,"Juvenile"
"Prionace glauca",10.872,42.197,"Juvenile"
"Prionace glauca",10.908,42.147,"Juvenile"
"Prionace glauca",11.208,42.153,"Juvenile"
"Prionace glauca",11.124,42.103,"Juvenile"
"Prionace glauca",11.116,42.07,"Juvenile"
"Prionace glauca",11.12,42.029,"Juvenile"
"Prionace glauca",11.094,42.023,"Juvenile"
"Prionace glauca",11.014,41.997,"Juvenile"
"Prionace glauca",11.08,41.947,"Juvenile"
"Prionace glauca",11.141,41.865,"Juvenile"
"Prionace glauca",11.177,41.812,"Juvenile"
"Prionace glauca",10.956,41.715,"Juvenile"
"Prionace glauca",12.567,40.16514,"Juvenile"
"Prionace glauca",12.671,39.97356,"Juvenile"
"Prionace glauca",12.363,40.01306,"Juvenile"
"Prionace glauca",12.821,39.78758,"Juvenile"
"Prionace glauca",12.519,39.70646,"Juvenile"
"Prionace glauca",11.173,40.04407,"Juvenile"
"Prionace glauca",11.84,39.46481,"Juvenile"
"Prionace glauca",12.488,39.27921,"Juvenile"
"Prionace glauca",13.239,39.22844,"Juvenile"
"Prionace glauca",12.706,39.11472,"Juvenile"
"Prionace glauca",12.638,38.9657,"Juvenile"
"Prionace glauca",11.831,38.84164,"Juvenile"
"Prionace glauca",10.746,39.30719,"Juvenile"
"Prionace glauca",10.436,38.62947,"Juvenile"
"Prionace glauca",10.448,38.603,"Juvenile"
"Prionace glauca",10.215,38.5013,"Juvenile"
"Prionace glauca",10.86,38.34659,"Juvenile"
"Prionace glauca",10.117,38.20598,"Juvenile"
"Prionace glauca",10.034,37.93142,"Juvenile"
"Prionace glauca",9.899,38.04939,"Juvenile"
"Prionace glauca",9.761,38.02864,"Juvenile"
"Prionace glauca",9.278,37.85127,"Juvenile"
"Prionace glauca",11.124,37.80912,"Juvenile"
"Prionace glauca",11.477,37.65027,"Juvenile"
"Prionace glauca",11.69,37.67797,"Juvenile"
"Prionace glauca",8.086,38.01868,"Juvenile"
"Prionace glauca",7.849,37.6636,"Juvenile"
"Prionace glauca",7.864,37.42963,"Juvenile"
"Prionace glauca",7.532,37.18659,"Juvenile"
"Prionace glauca",8.053,37.10535,"Juvenile"
"Prionace glauca",6.919,37.75531,"Juvenile"
"Prionace glauca",6.698,37.49184,"Juvenile"
"Prionace glauca",5.783,37.33728,"Juvenile"
"Prionace glauca",6.191,37.13765,"Juvenile"
"Prionace glauca",4,37.49355,"Juvenile"
"Prionace glauca",3.365,37.62959,"Juvenile"
"Prionace glauca",2.518,36.95422,"Juvenile"
"Prionace glauca",1.94,36.88048,"Juvenile"
"Prionace glauca",0.183,36.5858,"Juvenile"
"Prionace glauca",-1.443,35.81795,"Juvenile"
"Prionace glauca",-1.425,35.61536,"Juvenile"
"Prionace glauca",-2.04,35.99798,"Juvenile"
"Prionace glauca",-2.915,36.33801,"Juvenile"
"Prionace glauca",7.704,40.63228,"Juvenile"
"Prionace glauca",7.751,40.74963,"Juvenile"
"Prionace glauca",7.948,40.8916,"Juvenile"
"Prionace glauca",7.756,41.11299,"Juvenile"
"Prionace glauca",8.017,41.12051,"Juvenile"
"Prionace glauca",8.207,41.26336,"Juvenile"
"Prionace glauca",8.3,41.46221,"Juvenile"
"Prionace glauca",8.474,41.51895,"Juvenile"
"Prionace glauca",8.264,41.57988,"Juvenile"
"Prionace glauca",8.671,41.59997,"Juvenile"
"Prionace glauca",8.516,41.64529,"Juvenile"
"Prionace glauca",8.348,41.67187,"Juvenile"
"Prionace glauca",7.981,41.87172,"Juvenile"
"Prionace glauca",8.117,42.03708,"Juvenile"
"Prionace glauca",8.143,42.03293,"Juvenile"
"Prionace glauca",8.339,42.04397,"Juvenile"
"Prionace glauca",8.441,42.12169,"Juvenile"
"Prionace glauca",8.299,42.15507,"Juvenile"
"Prionace glauca",8.549,42.61007,"Juvenile"
"Prionace glauca",8.41,42.65201,"Juvenile"
"Prionace glauca",9.624,43.07986,"Juvenile"
"Prionace glauca",9.535,42.92,"Juvenile"
"Prionace glauca",11.352,35.666,"Juvenile"
"Prionace glauca",11.394,35.94,"Juvenile"
"Prionace glauca",11.4,35.967,"Juvenile"
"Prionace glauca",11.895,37.99,"Juvenile"
"Prionace glauca",10.558,38.152,"Juvenile"
"Prionace glauca",9.625,38.119,"Juvenile"
"Prionace glauca",9.424,38.202,"Juvenile"
"Prionace glauca",9.09,38.326,"Juvenile"
"Prionace glauca",12.93,33.9766,"Juvenile"
"Prionace glauca",-1.928,35.75827,"Juvenile"
"Prionace glauca",-2.102,35.67659,"Juvenile"
"Prionace glauca",-2.548,35.61304,"Juvenile"
"Prionace glauca",-2.864,35.40157,"Juvenile"
"Prionace glauca",-2.764,35.59481,"Juvenile"
"Prionace glauca",-3.441,35.61603,"Juvenile"
"Prionace glauca",-3.852,35.62995,"Juvenile"
"Prionace glauca",-3.827,35.73833,"Juvenile"
"Prionace glauca",-3.914,35.78944,"Juvenile"
"Prionace glauca",-3.973,35.7431,"Juvenile"
"Prionace glauca",-4.314,35.67089,"Juvenile"
"Prionace glauca",-4.283,35.54829,"Juvenile"
"Prionace glauca",-4.204,35.45352,"Juvenile"
"Prionace glauca",-4.621,35.57198,"Juvenile"
"Prionace glauca",-4.641,35.5279,"Juvenile"
"Prionace glauca",-4.699,35.6599,"Juvenile"
"Prionace glauca",-4.126,36.08422,"Juvenile"
"Prionace glauca",-4.417,36.11892,"Juvenile"
"Prionace glauca",-4.153,36.19483,"Juvenile"
"Prionace glauca",-3.559,36.2976,"Juvenile"
"Prionace glauca",-3.764,36.39294,"Juvenile"
"Prionace glauca",-4.294,36.37611,"Juvenile"
"Prionace glauca",-4.353,36.43191,"Juvenile"
"Prionace glauca",-4.48,36.44159,"Juvenile"
"Prionace glauca",-4.152,36.55841,"Juvenile"
"Prionace glauca",-4.049,36.5263,"Juvenile"
"Prionace glauca",-3.959,36.52742,"Juvenile"
"Prionace glauca",-3.908,36.56879,"Juvenile"
"Prionace glauca",-3.753,36.5921,"Juvenile"
"Prionace glauca",-3.691,36.56656,"Juvenile"
"Prionace glauca",-3.491,36.43052,"Juvenile"
"Prionace glauca",-3.396,36.51486,"Juvenile"
"Prionace glauca",-3.014,36.55123,"Juvenile"
"Prionace glauca",-2.455,36.56388,"Juvenile"
"Prionace glauca",-2.471,36.48091,"Juvenile"
"Prionace glauca",-2.306,36.50141,"Juvenile"
"Prionace glauca",-2.243,36.53412,"Juvenile"
"Prionace glauca",-2.162,36.61435,"Juvenile"
"Prionace glauca",-2.127,36.26299,"Juvenile"
"Prionace glauca",-2.296,36.44124,"Juvenile"
"Prionace glauca",1.046,37.85304,"Juvenile"
"Prionace glauca",11.641,41.7944,"Juvenile"
"Prionace glauca",11.718,42.10237,"Juvenile"
"Prionace glauca",10.871,42.20764,"Juvenile"
"Prionace glauca",9.701,43.036,"Juvenile"
"Prionace glauca",10.049,43.193,"Juvenile"
"Prionace glauca",10.08,43.51352,"Juvenile"
"Prionace glauca",9.806,43.59222,"Juvenile"
"Prionace glauca",9.443,43.45647,"Juvenile"
"Prionace glauca",9.383,43.3998,"Juvenile"
"Prionace glauca",5.36,39.207,"Juvenile"
"Prionace glauca",3.129,39.165,"Juvenile"
"Prionace glauca",2.584,39.367,"Juvenile"
"Prionace glauca",2.207,38.857,"Juvenile"
"Prionace glauca",1.38,38.493,"Juvenile"
"Prionace glauca",1.376,38.447,"Juvenile"
"Prionace glauca",-0.887,37.447,"Juvenile"
"Prionace glauca",-1.547,36.815,"Juvenile"
"Prionace glauca",-1.423,36.376,"Juvenile"
"Prionace glauca",-0.615,35.797,"Juvenile"
"Prionace glauca",-0.774,35.802,"Juvenile"
"Prionace glauca",-2.771,35.626,"Juvenile"
"Prionace glauca",-3.332,35.573,"Juvenile"
"Prionace glauca",-4.01,35.544,"Juvenile"
"Prionace glauca",-3.798,35.544,"Juvenile"
"Prionace glauca",-3.76,35.861,"Juvenile"
"Prionace glauca",-3.675,35.999,"Juvenile"
"Prionace glauca",-3.984,36.243,"Juvenile"
"Prionace glauca",-4.325,36.606,"Juvenile"
"Prionace glauca",-5.144,36.117,"Juvenile"
"Prionace glauca",9.49111111111111,42.875,"Juvenile"
"Prionace glauca",9.52416666666667,42.7808333333333,"Juvenile"
"Prionace glauca",3.84088307155322,42.7945088132634,"Juvenile"
"Prionace glauca",3.91728743455497,42.8448897033159,"Juvenile"
"Prionace glauca",3.93166023622047,43.4070716535433,"Juvenile"
"Prionace glauca",3.93874084778419,43.0185338150289,"Juvenile"
"Prionace glauca",3.77597350674374,43.1512057803468,"Juvenile"
"Prionace glauca",3.74945,43.1975009641873,"Juvenile"
"Prionace glauca",3.74171666666667,43.2065488980716,"Juvenile"
"Prionace glauca",3.495946,42.59238,"Juvenile"
"Prionace glauca",3.495946,42.59238,"Juvenile"
"Prionace glauca",6.018121,42.82523,"Juvenile"
"Prionace glauca",6.018121,42.82523,"Juvenile"
"Prionace glauca",3.175433,42.79167,"Juvenile"
"Prionace glauca",3.175433,42.79167,"Juvenile"
"Prionace glauca",3.913783,43.143225,"Juvenile"
"Prionace glauca",3.741562,43.186479,"Juvenile"
"Prionace glauca",3.741562,43.186479,"Juvenile"
"Prionace glauca",3.930392,43.120129,"Juvenile"
"Prionace glauca",3.930392,43.120129,"Juvenile"
"Prionace glauca",3.930392,43.120129,"Juvenile"
"Prionace glauca",3.930392,43.120129,"Juvenile"
"Prionace glauca",4.147992,43.010262,"Juvenile"
"Prionace glauca",3.948208,43.267246,"Juvenile"
"Prionace glauca",3.948208,43.267246,"Juvenile"
"Prionace glauca",3.948208,43.267246,"Juvenile"
"Prionace glauca",3.900675,43.195342,"Juvenile"
"Prionace glauca",3.900675,43.195342,"Juvenile"
"Prionace glauca",3.900675,43.195342,"Juvenile"
"Prionace glauca",3.900675,43.195342,"Juvenile"
"Prionace glauca",3.900675,43.195342,"Juvenile"
"Prionace glauca",3.900675,43.195342,"Juvenile"
"Prionace glauca",3.589833,42.673133,"Juvenile"
"Prionace glauca",4.059575,43.339179,"Juvenile"
"Prionace glauca",4.059575,43.339179,"Juvenile"
"Prionace glauca",3.500338,42.609767,"Juvenile"
"Prionace glauca",3.500338,42.609767,"Juvenile"
"Prionace glauca",3.500338,42.609767,"Juvenile"
"Prionace glauca",3.500338,42.609767,"Juvenile"
"Prionace glauca",3.80145,43.178042,"Juvenile"
"Prionace glauca",3.80145,43.178042,"Juvenile"
"Prionace glauca",3.80145,43.178042,"Juvenile"
"Prionace glauca",3.80145,43.178042,"Juvenile"
"Prionace glauca",3.80145,43.178042,"Juvenile"
"Prionace glauca",3.80145,43.178042,"Juvenile"
"Prionace glauca",3.80145,43.178042,"Juvenile"
"Prionace glauca",3.80145,43.178042,"Juvenile"
"Prionace glauca",3.80145,43.178042,"Juvenile"
"Prionace glauca",3.80145,43.178042,"Juvenile"
"Prionace glauca",3.80145,43.178042,"Juvenile"
"Prionace glauca",3.80145,43.178042,"Juvenile"
"Prionace glauca",3.3658,42.7594,"Juvenile"
"Prionace glauca",3.3658,42.7594,"Juvenile"
"Prionace glauca",3.3658,42.7594,"Juvenile"
"Prionace glauca",3.3658,42.7594,"Juvenile"
"Prionace glauca",3.3658,42.7594,"Juvenile"
"Prionace glauca",3.3658,42.7594,"Juvenile"
"Prionace glauca",3.3658,42.7594,"Juvenile"
"Prionace glauca",3.3658,42.7594,"Juvenile"
"Prionace glauca",3.3658,42.7594,"Juvenile"
"Prionace glauca",3.3658,42.7594,"Juvenile"
"Prionace glauca",3.3658,42.7594,"Juvenile"
"Prionace glauca",3.3658,42.7594,"Juvenile"
"Prionace glauca",3.3658,42.7594,"Juvenile"
"Prionace glauca",3.3658,42.7594,"Juvenile"
"Prionace glauca",3.3658,42.7594,"Juvenile"
"Prionace glauca",3.3658,42.7594,"Juvenile"
"Prionace glauca",3.3658,42.7594,"Juvenile"
"Prionace glauca",3.3658,42.7594,"Juvenile"
"Prionace glauca",3.3658,42.7594,"Juvenile"
"Prionace glauca",3.3658,42.7594,"Juvenile"
"Prionace glauca",3.3658,42.7594,"Juvenile"
"Prionace glauca",3.3658,42.7594,"Juvenile"
"Prionace glauca",3.3658,42.7594,"Juvenile"
"Prionace glauca",3.78355,43.201287,"Juvenile"
"Prionace glauca",3.957754,42.926392,"Juvenile"
"Prionace glauca",3.957754,42.926392,"Juvenile"
"Prionace glauca",3.957754,42.926392,"Juvenile"
"Prionace glauca",3.957754,42.926392,"Juvenile"
"Prionace glauca",3.957754,42.926392,"Juvenile"
"Prionace glauca",3.957754,42.926392,"Juvenile"
"Prionace glauca",3.909229,43.081483,"Juvenile"
"Prionace glauca",3.909229,43.081483,"Juvenile"
"Prionace glauca",3.909229,43.081483,"Juvenile"
"Prionace glauca",3.909229,43.081483,"Juvenile"
"Prionace glauca",3.909229,43.081483,"Juvenile"
"Prionace glauca",3.909229,43.081483,"Juvenile"
"Prionace glauca",3.8964,43.031021,"Juvenile"
"Prionace glauca",3.8964,43.031021,"Juvenile"
"Prionace glauca",3.949192,43.32345,"Juvenile"
"Prionace glauca",3.899946,43.163008,"Juvenile"
"Prionace glauca",3.899946,43.163008,"Juvenile"
"Prionace glauca",3.735979,43.182442,"Juvenile"
"Prionace glauca",3.735979,43.182442,"Juvenile"
"Prionace glauca",3.735979,43.182442,"Juvenile"
"Prionace glauca",3.853438,42.881925,"Juvenile"
"Prionace glauca",3.853438,42.881925,"Juvenile"
"Prionace glauca",3.853438,42.881925,"Juvenile"
"Prionace glauca",3.853438,42.881925,"Juvenile"
"Prionace glauca",3.853438,42.881925,"Juvenile"
"Prionace glauca",3.853438,42.881925,"Juvenile"
"Prionace glauca",3.853438,42.881925,"Juvenile"
"Prionace glauca",3.853438,42.881925,"Juvenile"
"Prionace glauca",3.853438,42.881925,"Juvenile"
"Prionace glauca",3.854183,43.162104,"Juvenile"
"Prionace glauca",3.854183,43.162104,"Juvenile"
"Prionace glauca",3.854183,43.162104,"Juvenile"
"Prionace glauca",3.930978175,43.16448201,"Juvenile"
"Prionace glauca",3.811749008,43.27238479,"Juvenile"
"Prionace glauca",3.705225,43.2594,"Juvenile"
"Prionace glauca",3.705225,43.2594,"Juvenile"
"Prionace glauca",3.842892,43.21385,"Juvenile"
"Prionace glauca",3.842892,43.21385,"Juvenile"
"Prionace glauca",3.944433,43.1943,"Juvenile"
"Prionace glauca",3.858533,43.33135,"Juvenile"
"Prionace glauca",3.858533,43.33135,"Juvenile"
"Prionace glauca",3.714467,43.29207,"Juvenile"
"Prionace glauca",3.714467,43.29207,"Juvenile"
"Prionace glauca",3.714467,43.29207,"Juvenile"
"Prionace glauca",3.742683,43.27605,"Juvenile"
"Prionace glauca",3.744533,43.27513,"Juvenile"
"Prionace glauca",3.744533,43.27513,"Juvenile"
"Prionace glauca",3.744533,43.27513,"Juvenile"
"Prionace glauca",3.744533,43.27513,"Juvenile"
"Prionace glauca",3.744533,43.27513,"Juvenile"
"Prionace glauca",3.931033,43.37278,"Juvenile"
"Prionace glauca",6.152617,42.87177,"Juvenile"
"Prionace glauca",6.152617,42.87177,"Juvenile"
"Prionace glauca",3.375633,43.06387,"Juvenile"
"Prionace glauca",3.375633,43.06387,"Juvenile"
"Prionace glauca",3.375633,43.06387,"Juvenile"
"Prionace glauca",15.8741833333333,42.3613833333333,"Juvenile"
"Prionace glauca",15.77855,42.18835,"Juvenile"
"Prionace glauca",16.1732333333333,42.1665,"Juvenile"
"Prionace glauca",16.1052833333333,42.1168166666667,"Juvenile"
"Prionace glauca",15.9116,42.3364333333333,"Juvenile"
"Prionace glauca",15.9134666666667,42.3344,"Juvenile"
"Prionace glauca",15.8601,42.3472333333333,"Juvenile"
"Prionace glauca",16.0274166666667,42.15505,"Juvenile"
"Prionace glauca",18.6715,41.0886333333333,"Juvenile"
"Prionace glauca",18.6028833333333,41.4598166666667,"Juvenile"
"Prionace glauca",18.4674166666667,41.4982166666667,"Juvenile"
"Prionace glauca",18.7045333333333,40.944,"Juvenile"
"Prionace glauca",18.6784333333333,41.0849666666667,"Juvenile"
"Prionace glauca",17.5184666666667,41.4477833333333,"Juvenile"
"Prionace glauca",17.7736833333333,41.40075,"Juvenile"
"Prionace glauca",17.8355666666667,41.37695,"Juvenile"
"Prionace glauca",17.90595,41.3568666666667,"Juvenile"
"Prionace glauca",17.9954833333333,41.2939333333333,"Juvenile"
"Prionace glauca",18.1354166666667,41.2750833333333,"Juvenile"
"Prionace glauca",17.0731666666667,42.3265,"Juvenile"
"Prionace glauca",16.858,42.264,"Juvenile"
"Prionace glauca",16.8583333333333,42.2648333333333,"Juvenile"
"Prionace glauca",16.8765,41.975,"Juvenile"
"Prionace glauca",16.6846833333333,42.2564,"Juvenile"
"Prionace glauca",17.3973833333333,41.2427666666667,"Juvenile"
"Prionace glauca",17.0174,41.6448,"Juvenile"
"Prionace glauca",15.2245333333333,42.7696,"Juvenile"
"Prionace glauca",15.3410166666667,42.7593,"Juvenile"
